Symbol,Description,Primary Return %,1W Return %,1M Return %,3M Return %,6M Return %,Custom Period Return %,1Y Return %,YTD Return %,RS 1W,RS 1M,Rel Return 1W %,Rel Return 1M %,Rel Return 3M %,RS 3M,RS 6M,Rel Return 6M %,Rel Return YTD %,Rel Return 1Y %,RS YTD,RS 1Y
AA,Alcoa Corporation,,1.335361730899267,-7.155025553662678,49.76267799150637,91.35014363230133,,65.01513900357833,-0.925466864980987,1,52.587658250478334,2.653799073844746,-5.982461959994956,50.120746440536315,83.27844840316469,85.8022978145083,81.02130566285699,-0.9952223118527307,46.0411210402626,0,86.44470021199407
AIRR,First Trust RBA American Industrial Renaissance ETF,,0.5400843881856545,8.615188257817488,21.52182782537739,31.211453744493394,,53.31360185304338,1.5946107273812609,99,99,1.8481746683810467,9.986918028114236,21.812375063155706,99,99,24.128825951611315,1.5230809684532853,35.685067567366694,0,99
AMLP,Alerian MLP ETF,,1.2430939226519386,4.458469055374604,11.012548680225018,6.762380357885976,,1.845970623263199,2.0688283270340144,99,99,2.560330802877699,5.777702525952921,11.277969221990707,99,93.4106672778783,0.9994825255864462,1.9969646855276242,-9.864635371834138,0,29.280238071669974
BJK,VanEck Gaming ETF,,-4.565433298818757,-8.935097668557013,-13.97619047619047,-19.574208541650894,,-11.424368717822988,-1.2841530054644776,1,1,-3.3237690426552433,-7.785015073656066,-13.770515654740079,1,1,-23.915490720847448,-1.3536559120392966,-21.609104671192785,0,1
CARZ,First Trust S-Network Future Vehicles & Technology ETF,,1.9093123631735944,3.4210325467355522,12.020103903753403,28.989292476473654,,48.0554844216816,0.7142152052352495,99.00000000000001,99,3.235217167957384,4.727163958876949,12.28793341510378,99,99,22.02661412937542,0.6433053067409011,31.03154687299715,0,99
CIBR,First Trust NASDAQ Cybersecurity ETF,,-0.4468940861015897,-7.718862192764435,-12.135156455429929,-6.831172452251506,,-5.0035536602700725,2.657450076804922,63.21407937810081,29.109996115264096,0.8483549780073673,-6.553419440259408,-11.925079895140012,16.43297975174421,12.72275470399752,-11.860307551271882,2.585172004143586,-15.926577391214595,0,9.638471888449747
COAL,Range Global Coal Index ETF,,-1.7440337713959968,-2.9299847792998457,10.207714107969862,20.792276112865736,,33.06834423544387,-0.5458089668615869,1,12.54167634923915,-0.46566131749393525,-1.7040620348183797,10.471210366123143,74.7748969464151,76.74982438832986,14.272062308753606,-0.6158317196241883,17.76768049563244,0,82.54336494921672
CRAK,VanEck Oil Refiners ETF,,0.6776598147729774,11.258112830753863,9.213428081352603,31.936118881636393,,55.719920759977505,0.1573033707865175,99,99,1.9875400385456825,12.663220790376586,9.474547095320485,99.00000000000001,99,24.8143745841018,0.08678557743415581,37.8146995082362,0,99
DBA,Invesco DB Agriculture Fund,,0.07760962359332392,1.0976087808702375,-2.3106060606060583,-3.0451127819548955,,-7.794065069717554,-0.386249517188109,80.03308224729643,81.79912882844143,1.379682813708863,2.3743970633833196,-2.077039926214842,31.36652525928278,16.386176050661263,-8.278614578249812,-0.456384611037392,-18.396226036618682,0,7.368732199083545
EATZ,AdvisorShares Restaurant ETF,,-4.4159185713121305,-4.171389385341876,6.96902391623368,-4.758188399399666,,-7.865402681697847,-0.11998888991761002,1,31.810973335229797,-3.172309033692099,-2.9611446660280425,7.224776771361588,63.83579918129726,38.03040703217693,-9.899220547404205,-0.19031144999511676,-18.459361000409555,0,21.32083570124262
EMET,VanEck Copper and Green Metals ETF,,,,,,,,-0.7769591426657714,53.9831958772604,0,,,,0,0,,-0.8468191494300041,,0,0
FDN,First Trust DJ Internet Index Fund,,-3.627850162866448,-10.225677982173329,-14.258286542293067,-12.712051925062703,,-10.07218844984802,0.9554275965024565,21.650484755950966,8.168477503568965,-2.373987355304467,-9.091894465380532,-14.053286185951205,6.10581455505321,4.169936977949954,-17.423744611762647,0.8843478675016241,-20.412402820829193,0,4.169936977949954
FIW,First Trust Water ETF,,-2.02790536441633,-1.2749978167845673,0.5693443643803937,-0.04420866489831756,,8.69147197384866,0.346174329842003,64.99368452782213,60.72765238465997,-0.753226260026705,-0.02817380681392648,0.8097961888232776,75.36777294403103,37.46716180800913,-5.439695457904178,0.27552355803660694,-3.8062537144974993,0,27.261906232046982
FSTA,Fidelity MSCI COnsumer Staples Index ETF,,1.416278235926854,8.767544702941747,15.143496845104817,9.58930647036033,,9.398568942177528,0.31920553289590303,99.00000000000001,99,2.735768353935907,10.14119862284249,15.418794094620788,98.99999999999999,98.99999999999999,3.6738147532950536,0.24857374902234414,-3.180461229259654,0,43.70252008702542
GDXJ,VanEck Junior Gold Miners ETF,,6.05164903546982,7.625513103883799,34.40457413249212,87.35742751133711,,161.03771778671265,5.812960807140093,72.46728034155804,56.78272675116318,7.431448268245202,8.984744006449905,34.72592280258521,77.30412918839193,83.77016143137183,77.24411129216996,5.738461032754415,131.0226877943395,0,87.10378317364848
GLD,SPDR Gold Shares,,1.5720370614324037,8.61154153167113,19.852845928651,50.56794141578519,,72.83221877685209,2.487870799087268,99,65.59189964739151,2.8935537005741856,9.983225246504567,20.1394027880037,76.45474543494704,84.16499470615905,42.44047497779344,2.415712122177026,52.95936563432561,0,86.32117485177649
HACK,Amplify Cybersecurity ETF,,3.4533138531013337,-2.771189614280363,-9.451290397581953,-5.507703506005102,,-4.838118509468533,2.7843758247558714,99,75.12548546777643,4.799307096778645,-1.5432614039084607,-9.234796966482667,37.29071781070607,26.955821731459995,-10.60827777953501,2.7120083874315073,-15.780164552802251,0,20.140336263195344
IAK,iShares U.S. Insurance ETF,,-1.5010617265870856,2.0792229473364765,0.8017984263769364,1.785714285714296,,5.263075525395937,-0.8037755327778211,72.1160981534461,67.18404574242963,-0.2195280522414046,3.36840829325003,1.042806026574944,58.51303382844831,54.726440273383375,-3.708549426371198,-0.8736166589153715,-6.840441145576985,0,21.331492967977205
IBB,iShares Biotechnology ETF,,-1.4173048348382615,-0.19093907307759792,4.570805043646939,25.664748306257728,,27.33446519524618,1.090014064697617,99,60.09138325895494,-0.134681430195823,1.069575799794862,4.820823983465265,67.20205281578073,88.87176371658052,18.88152463530755,1.0188395773473267,12.693102926591468,0,90.99802783023407
IBOT,VanEck Robotics ETF,,2.164051691909049,6.025388878955833,14.654287354966186,24.2405195893568,,37.682841885302985,1.4649971425540331,99,98.99999999999999,3.493270816965498,7.364411391970596,14.928414950695693,99,99,17.534173977492745,1.3935586407154843,21.851587062583675,0,99
IBRN,iShares Neuroscience and Healthcare ETF,,-2.494928317127621,-3.1335124788338455,8.035143059485243,30.084284937466023,,22.45446401911019,-0.337702424198428,1,5.181161707549246,-1.2263254776306254,-1.9101601391825973,8.293444905010658,58.87856574958985,77.9636942001871,23.062500286642774,-0.40787169861924266,8.374221357638897,0,81.65003433932726
IBUY,Amplify Online Retail ETF,,-6.833606739597594,-15.438645541274425,-14.01367842295828,-12.676125391200607,,-9.34975556102209,0.7859163784973391,13.08914566313362,4.90651245062984,-5.621452858820525,-14.370697962411755,-13.808093231655638,4.59871195759168,3.569168991036126,-17.389757346615077,0.7149559973287584,-19.773037792883443,0,3.34891992612277
IGM,iShares Expanded Tech Sector ETF,,-1.5427435387673938,-4.83474250576479,-5.567843795286409,4.3929173693086065,,16.428437088583784,0.1942218985190654,8.666033307375319,18.80202012119822,-0.2617521712409785,-3.6328754474217537,-5.342065409347748,13.934683127378953,12.594517778111323,-1.2420798572268577,0.1236781119238432,3.0410880847347483,0,58.14424595536867
IGV,iShares Expanded Tech-Software Sector ETF,,0.37593984962406296,-18.10626298604927,-24.651797906235775,-23.601624515414443,,-21.14138719512195,2.235671936758896,56.179993700712934,15.145756217590176,1.6818945052399985,-17.072005449283427,-24.471647456051933,9.659728722830943,7.362687198141274,-27.72551189030662,2.163690825604291,-30.208826370441926,0,7.111860574121301
IHF,iShares U.S. Health Care Providers ETF,,2.6613439787092386,-5.2599263200982405,-5.318060953160159,4.942189979596463,,-10.203685741998058,1.6692290797276477,99.00000000000001,44.50246682453327,3.9970331918975845,-4.06342901993843,-5.091685359986204,43.226014090524494,31.01036366940606,-0.7224562855287963,1.5976467842259627,-20.52878009430429,0,10.086913417746402
IHI,iShares U.S. Medical Devices ETF,,-0.6339958875942383,-7.290167865707427,-8.214624881291545,-5.8451047247929875,,-9.191982461634822,1.0983263598326405,99,20.130998224674943,0.6588188633805315,-6.119311019830977,-7.995174699489567,12.223578156485813,10.210878921411467,-10.927466508625198,1.0271460200413374,-19.633405996409213,0,6.0760116052988264
ITA,iShares U.S. Aerospace & Defense ETF,,0.4018296071474363,-1.7937782237832383,12.034917000572419,19.83774682381754,,50.16303305415255,1.0063217649335585,99,60.467917330893215,1.7081211049331426,-0.5535060279735895,12.30278192864126,85.9491278338424,85.9491278338424,13.36905729962761,0.9352062028548321,32.896762190764186,0,91.49000881383107
ITB,iShares U.S. Home Construction ETF,,3.963749542292199,5.196369025565024,14.221060042240758,3.7358421629521272,,11.660603677121227,1.0409252669039033,99,99,5.316383878104633,6.524921628880187,14.494151832294078,99,65.20850823239348,-1.8636869776369969,0.9697853415234593,-1.1785231615286222,0,61.296829499572176
IYF,iShares U.S. Financial ETF,,-4.481641468682496,-4.000310101558268,-1.963423323569,-0.10487253952887662,,5.5579234506862125,0.4135582225105458,12.873494075857655,10.067791498609099,-3.2388870276516357,-2.7879047769882916,-1.7290271079729846,6.044123785277875,26.179737204600958,-5.497084773552096,0.34286000770042113,-6.57949586621777,0,19.07285716845477
IYT,iShares U.S. Transportation ETF,,-2.8804083616917895,3.376455368693402,9.48075078777915,13.686157348129163,,11.016949152542361,0.7311231564351423,35.15723086227819,80.4628734585843,-1.616820862121866,4.6820238039327915,9.742508945144875,86.1712998095648,87.14000035425732,7.54952281873987,0.6602013535527241,-1.7481680371427042,0,82.6319714864296
IYZ,iShares U.S. Telecommunications ETF,,1.2127603480094935,14.086181277860332,18.123076923076926,25.621727748691107,,37.79612347451544,0.9466210886142504,99,99,2.529602569185644,15.52700565747512,18.405498067755495,99,99,18.84082627285417,0.875547560015001,21.95184313836983,0,99
JEDI,Defiance Drone and Modern Warfare ETF,,-2.9601518026565508,-13.527223537368954,4.298382294156513,,,,1.5891934843067084,36.04001153122864,12.605415013954737,-1.6976018158425512,-12.435136107455856,4.547749896854677,43.375698048122075,0,,1.5176675394992731,,0,0
JETS,U.S. Global Jets ETF,,-5.77663671373556,3.380281690140848,14.285714285714276,15.590551181102366,,13.578336557059952,0.10228435049437824,1.8358373779561414,61.04315069450559,-4.550730982383649,4.685898448999843,14.558960657970548,76.83949460184294,78.0196826627584,9.351119888891796,0.03180529440602458,0.5187020829742577,0,79.14153368304477
KBE,State Street SPDR S&P Bank ETF,,-3.4416258715324033,4.22738190552442,12.282214938761436,10.603228547153783,,11.992429456297327,0.5872353577499764,25.976368372887613,69.20183282716657,-2.185340167800084,5.543696915728404,12.550671132894447,84.77859249657413,85.46292895485529,4.633006602840975,0.5164148620085415,-0.8848518712848535,0,85.46292895485529
KBWB,Invesco KBW Bank ETF,,-5.507726269315668,0.575657894736836,8.066144912900782,14.085820895522378,,21.501561169457858,0.3163815326927537,6.550799554076104,36.699870502362245,-4.278321842485937,1.8458543222743249,8.324520880936024,69.39351868453653,71.87028048225578,7.927613034935339,0.24575173711417056,7.530886611227129,0,78.52805199648571
KIE,State Street SPDR S&P Insurance ETF,,-3.607382550335568,-2.5445292620865136,-3.1687173436709855,-1.7948717948717898,,0.3668763102725382,-0.7429163787145814,65.62917468134545,32.972032383213346,-2.3532534461499743,-1.313738498531787,-2.937202872486792,20.0125223615889,27.958155411281535,-7.095860013351742,-0.8128003539814955,-11.173658246327768,0,11.329961861447329
KRE,State Street SPDR S&P Regional Banking ETF,,-3.1916338449001693,6.419826813974316,15.84592881521209,13.865814696485623,,12.411291594385752,0.8203677510608178,38.66665048329864,76.25345321826664,-1.9320955863072382,7.763830787378521,16.122905513369464,87.72379206113759,88.33460230772117,7.7194824913801305,0.749383113700329,-0.5141519671601205,0,88.33460230772117
KWEB,KraneShares CSI China Internet ETF,,-4.430195278344515,-10.945138511678438,-16.607324516785354,-10.45876570180229,,-2.8156490812092554,0,1,1,-3.1867714897400554,-9.820441251077852,-16.407940488860685,1,1,-15.292087919878814,-0.0704070407040713,-13.990245734709806,0,1
MOO,VanEck Agribusiness ETF,,2.7219077441888535,10.72309489809166,17.350027517886623,16.26226826608507,,27.08985248100135,0.3647917156978139,99,99,4.058384930387553,12.121445975572518,17.630600374291696,99,99.00000000000001,9.986578537897435,0.29412783594198905,12.476616637971368,0,88.72292439826771
NLR,VanEck Uranium and Nuclear ETF,,-0.5253204454717377,-1.6958538104796763,3.8765359859567083,22.473266643670247,,54.13501193835468,0.14102383302779373,3.2381809608615715,23.975906841090193,0.7689082419483824,-0.454344901507509,4.124894993887933,49.97364643694956,50.73125128190151,15.862315103535224,0.07051750161619806,36.412029047489085,0,67.64148814072955
NUKZ,Range Nuclear Renaissance Index ETF,,0.7982893799001967,1.5218951902368816,3.2262773722627647,18.84033613445377,,38.45701977677696,1.1732722850193062,99,87.8042818671186,2.1097390708422163,2.804041897369908,3.473081673130815,93.21763115303379,72.25994956527644,12.425485573767466,1.1020391780199579,22.53674727175087,0,85.71234427459892
OIH,VanEck Oil Services ETF,,3.8707744272833695,16.965737247323702,34.12592332043615,59.12865667904686,,36.30254503860452,1.9899432973146458,99.00000000000001,99,5.22219909786642,18.4429282963878,34.44660576269842,99,99,50.539093692924496,1.9181351964232267,20.630001576079827,0,98.99999999999999
PAVE,Global X U.S. Infrastructure Development ETF,,0.7862497714390194,8.739396330637206,14.404317144043166,18.69078380706288,,32.691381800674044,0.8969430715723867,99,99,2.0975428194370735,10.112694757343174,14.67784708455625,99,99,12.284005891258094,0.8259045197948315,17.434062520358935,0,99
PBJ,Invesco Food & Beverage ETF,,1.0557768924302668,9.758155595653806,15.08620689655172,6.8848328041413875,,7.501589319771136,1.0155316606929472,99,99.00000000000001,2.370576659259548,11.14432020097626,15.361367171199886,99,88.87996503979583,1.1153251441598855,0.9444096141991654,-4.859319498383399,0,43.59859430986951
PBS,PBS,,-60.9375,-94.76028294472098,-95.4001839926403,-99.12682820344902,,,-65.21739130434783,,,,,,,,,,,,
PBW,Invesco WilderHill Clean Energy ETF,,-2.219626168224314,-4.206008583691004,4.985888993414852,38.004946413849936,,78.84615384615384,1.7010935601457933,42.59796798146262,36.58262115019673,-0.9474414731192957,-2.9962010793354223,5.236900359838415,62.191474540992175,69.13408011326659,30.555614506215655,1.6294888298064074,58.28179741051027,0,81.26060209052743
PEJ,Invesco Leisure and Entertainment ETF,,-1.36445832648364,-2.818270165208944,2.2320667916169743,2.880658436213991,,6.025799611238728,0.016669444907481262,34.75801095061088,39.02256017266408,-0.08114735524184738,-1.5909365474934205,2.476494028683844,54.728841768895364,35.84413961250332,-2.672708971857395,-0.05374933225944141,-6.165417743400069,0,35.06137912579765
PHO,Invesco Water Resources ETF,,-2.209646995419025,-1.174926371371496,-0.22873984142170045,-0.0688420762770166,,8.102472445635982,0.6099251455503157,78.22907802624864,60.394701166286026,-0.9373324649450485,0.07316146719468092,0.009803838898772545,68.54648320977329,31.879680724995147,-5.462999188991356,0.5390886746007495,-4.327528016429876,0,23.447221190366914
PICK,iShares MSCI Global Select Metals & Mining Producers Fund,,2.2773279352226745,6.38708545358835,29.13738019169329,50.89596814335491,,65.42974079126877,-0.0823994726433704,44.957011438028644,85.4358858915122,3.6080208560667124,7.7306759277436825,29.446135497468788,93.51984006808794,94.70012599265611,42.750795238807115,-0.15274849831719586,46.40805046398229,0,95.00346968151526
PJP,Invesco Pharmaceuticals ETF,,-0.8142425029338629,3.7184217996026177,7.176378568635123,22.534115500867415,,26.801619433198383,0.5780346820809338,99,99,0.47622712522745125,5.028309018809931,7.432627189195254,99,99,15.919879416625516,0.5072206642629637,12.221525634344822,0,99
PKB,Invesco Building & Construction ETF,,2.2282557812938824,10.359814028704266,14.072294191391558,20.02383108945891,,44.87196497280084,1.6950731116699198,99,99,3.5583102422840933,11.75357713656952,14.345030296315588,99,99,13.54509697271217,1.6234726201501384,28.214079627413437,0,98.99999999999999
PPH,VanEck Pharmaceutical ETF,,0.6699864191942009,4.178768855991749,11.939997986509614,29.065583284968067,,24.512877939529677,0.8068902991840441,99,99,1.9797668072224404,5.494469919211545,12.20763597216127,99,99,22.098786856824574,0.7359151508985817,10.195951644436558,0,88.34597575939479
PSCI,Invesco S&P SmallCap Industrials ETF,,-1.4518584425218544,6.765052109976405,18.213599891906203,18.62247430911779,,27.27197253391933,0.9854901800756763,99,96.84322214909645,-0.16968460223608098,8.113416024412627,18.496237468472106,98.0531701328516,98.0531701328516,12.219383653341435,0.9143892848993838,12.637795890085165,0,98.0531701328516
QTUM,Defiance Quantum ETF,,1.2176165803108778,-0.07672634271100036,5.852072609049029,23.861354750079254,,40.32084281096611,1.2307293690892578,90.19261499975703,83.37729726591998,2.5345219841500524,1.1852309527627933,6.105154938866042,90.2233864468645,93.09372146103173,17.175475975157497,1.1594558082573294,24.18626141316395,0,95.03966605102642
REMX,VanEck Rare Earth and Strategic Metals ETF,,3.5438069952672375,-1.7739816031537348,31.121181113872254,57.950343370311685,,116.98113207547169,2.86697247706422,73.98582985374597,49.52025086306091,4.890977612132686,-0.5334593906171022,31.43467950069383,71.10788876387255,78.86959849474643,49.42438424155852,2.7945468858812426,92.03188243352636,0,85.52489194779055
RTH,VanEck Retail ETF,,-0.3913112740379433,0.34400276845029887,3.90648134730368,6.427665071870681,,10.16056443869243,0.8554848958106414,99,82.70056348297115,0.904660957717515,1.6112735624897019,4.154911951771748,89.82540123475468,85.6153192057478,0.682834746025683,0.7844755335077697,-2.506082640660844,0,41.89619166138078
SEA,US Global Sea to Sky Cargo ETF,,1.0000000000000009,7.661558960692874,6.807666886979506,10.168047175921194,,24.54720616570328,0.622665006226659,92.85035177619919,97.33136654734264,2.3140740740740684,9.021245095862014,7.063033952657209,97.64936637661636,97.7759137916241,4.221315769872208,0.5518195655181896,10.226332691072576,0,79.5223387772738
SLV,iShares Silver Trust,,-0.6696110557059394,-17.549668874172188,44.288079470198674,102.08695652173914,,137.62781186094068,2.9381367193267307,25.87296501066174,8.023973718575785,0.6227403193375357,-16.508381964024217,44.63305867010543,40.71243927190338,49.74577672305867,91.17855901532185,2.8656610235067435,110.30453474795334,0,52.240974623063195
SLX,VanEck Steel ETF,,0.46824104234528496,8.318700614574185,22.97563662007631,40.89935760171307,,58.656164603761454,-1.062550120288695,26.06042161148291,79.85537220050647,1.7753965950340937,9.686685964470012,23.269659777671784,88.86111081369756,91.0398257090119,33.293789050568165,-1.13220905089708,40.4133237628537,0,91.78321914058144
SMH,VanEck Semiconductor ETF,,1.511266027636014,4.987768765289044,14.679492588529817,35.04239533651299,,64.06583236087081,0.3964443131171391,89.75657812561248,91.28718341687448,2.831991997075146,6.313686901070692,14.953680447597378,95.75827678101962,96.79137643496928,27.75297817716767,0.3257581477041686,45.200968996340315,0,97.58079549342293
SMHX,VanEck Fabless Semiconductor ETF,,-0.8557764913163765,1.2856775520699408,0.20351055711014576,9.295227524972258,,35.31432497423566,0.3055767761650049,15.64075719805097,79.77608820386226,0.4341527533070642,2.56484100454274,0.4430877073970504,69.54122274795165,52.72679166372778,3.395609816253562,0.23495458789575943,19.75541051185161,0,83.00041949351369
SOXX,iShares PHLX SOX Semiconductor Sector Index Fund,,1.7646552466213408,6.857487194938249,18.3501852037241,39.55300228220667,,61.106568547288106,0.8990042674253271,96.46947921035435,98.17172106639924,3.0886779705487952,8.207018496366079,18.63314934289839,98.70489671307963,98.7769469883399,32.020108282961814,0.8279642644207594,42.581971688583444,0,98.8448516649615
SPY,SPDR S&P 500 ETF TRUST,,-1.2843531898873484,-1.2471753867547386,-0.23852029617489473,5.7058686719900695,,12.992243436754174,0.07045664714430669,0,0,0,0,0,0,0,0,0,0,0,0
TAN,Invesco Solar ETF,,0.31174229303775497,12.487861720722469,14.534308878781891,58.164937192790845,,74.51039469719797,1.864227928244816,99,99,1.6168616977157855,13.90850050240992,14.808149617281943,99,99,49.6273945617755,1.7925083398244865,54.44457901650366,0,99
UGA,United States Gasoline Fund LP,,-2.477315281578587,4.765588735881168,0.05911038865079362,7.804566608446985,,5.07448789571694,-0.5872852738217672,1,69.23590850402516,-1.2084832853154424,6.088700901654457,0.29834229174357313,66.085071291454,66.085071291454,1.9854128846613694,-0.6572788243440458,-7.007344309849982,0,40.05142899301162
URA,Global X Uranium ETF,,-0.47929447852760737,-1.293021486974723,8.963056255247682,33.000256213169344,,79.37111264685555,0.30917874396134604,6.635342520878486,22.90899223500787,0.8155330359211727,-0.04642510267380312,9.223576653775076,52.00942357928148,59.69086675680516,25.821071132649177,0.23855401965315418,58.74639461181776,0,73.3345388347936
VEGI,iShares MSCI Agriculture Producers ETF,,3.312302839116717,11.673742178575699,16.526419856000295,15.552016048751113,,23.896148815893305,0.5703005044965956,99,99.00000000000001,4.6564614400451685,13.084099230511951,16.805023544104863,99,99,9.314664834091738,0.49949193208419984,9.650136192970141,0,76.82401447083477
VGT,Vanguard Information Tech ETF,,-1.1818157232874502,-3.2411820781696883,-5.602128731415582,3.7375615711101857,,16.514141768438495,0.158982511923684,8.810314940983542,38.35649722316444,0.10387154408980806,-2.0191895261976094,-5.3764323175280895,29.354376613539763,22.429487483283093,-1.8620603809497327,0.08846353633772945,3.1169381406748147,0,56.86579564635406
VNQ,Vanguard Real Estate ETF,,2.536585365853662,4.093760316936281,4.507789194564134,6.090174966352632,,3.7853851217906547,1.4369973190348562,99.00000000000001,99,3.87065139034228,5.408387784965347,4.75765746942609,98.99999999999999,70.89200416902025,0.36356192819821853,1.3655785310434536,-8.148221537097747,0,27.93001695820035
VOX,Vanguard Communication Services ETF,,-1.9754768392370625,-3.606945947338589,1.3270501570794002,4.619428443599346,,11.716930426993136,-0.213367472128877,1,1,-0.7001156064743654,-2.3895727234391937,1.5693135846643502,30.251655068862004,28.104643450018667,-1.0277955633305424,-0.2836242871099993,-1.1286730584076736,0,42.340091769085305
WOOD,iShares Global Timber & Forestry ETF,,5.713794082031763,7.338453113591316,16.474674589700037,10.254233088738502,,5.354875863834136,-0.15136611557919682,95.37595564972088,97.16435216699134,7.089197607528826,8.694058660064398,16.75315455974948,97.65760796732728,97.72061778012778,4.302849476467762,-0.22166658388066635,-6.7591963312021095,0,51.88638323081324
XHB,State Street SPDR S&P Homebuilders ETF,,3.4876780080156933,6.558960400386336,14.49056603773585,6.774590885095903,,15.702164171989702,1.8890101586768533,99,99,4.834118351148945,7.904721528435227,14.764302191225404,99,80.5193796769746,1.0110339440302298,1.8172731218214575,2.3983245688473867,0,80.5193796769746
XLB,State Street Materials Select Sector SPDR ETF,,3.494467093768209,9.353846153846158,20.952921157118546,18.427190936354553,,20.31144211238998,0.9085746734809843,99.00000000000001,99,4.840995767214087,10.734904628924436,21.24210819266838,99,99,12.034641429265685,0.8375279322367266,6.477611606793722,0,99
XLF,State Street Financial Select Sector SPDR ETF,,-4.810173239955768,-4.616805170821792,-3.7637413825228303,-2.565553669119033,,0.564641744548285,-0.0773844070419794,1,1,-3.5716932056886694,-3.4121857245743117,-3.5336495577388507,1,1,-7.824941457863321,-0.14773696367509292,-10.998632573537726,0,1
XLI,State Street Industrial Select Sector SPDR ETF,,0.5716595449820884,6.026663419979288,12.81171060301833,15.245153179381985,,26.43920145190562,0.821997105643987,99,99,1.8801606379985827,7.36570202950774,13.081432771383453,99,99,9.024366033065519,0.7510113211031593,11.900779740405977,0,99
XLP,State Street Consumer Staples Select Sector SPDR ETF,,1.7853081646577296,8.853216587620091,15.765649249870684,9.305165465868855,,11.123525760397278,0.3362851698240235,99,99,3.1095995961509533,10.22795248027782,16.0424340071531,99,99.00000000000001,3.405011319709752,0.2656413606835486,-1.6538459805012193,0,43.79217133332509
XLU,State Street Utilities Select Sector SPDR ETF,,7.266435986159165,7.713690062543428,3.4252669039145887,8.303249097472918,,17.350157728706623,2.7624309392265194,99,99,8.662040367819936,9.0740345751045,3.6725469699994897,99,81.5267384032711,2.4571771256548165,2.6900789526466444,3.8568260611550222,0,56.38568372829221
XLV,State Street Health Care Select Sector SPDR ETF,,-0.02536300805276803,-0.12035981249209815,3.1736683680146545,17.699313227829187,,8.126457276093811,1.0705128205128125,99.00000000000001,99,1.2753704427995565,1.141046424419444,3.4203468857115538,74.37233942661281,86.70911319802956,11.346053635919969,0.9993520634114538,-4.306301045685423,0,43.01144634142246
XLY,State Street Consumer Discretionary Select Sector SPDR ETF,,-1.534028307483675,-4.965235173824125,-2.345129024123722,1.2064985408772204,,3.8526861535711108,0.043055196762258996,64.58249149760144,11.8181581097509,-0.2529235492693487,-3.7650161416959613,-2.1116454308847383,9.739162536923104,8.113202585776346,-4.256499840207159,-0.027382157831724364,-8.08865901339396,0,6.947082587962604
XOP,State Street SPDR S&P Oil & Gas Exploration & Production ETF,,1.0108599139402976,12.088828255267538,11.995456266565675,18.170195765081885,,9.71882187105868,2.254027518495465,99,99,2.3250752823842316,13.504427538403377,12.263226847738403,99,99,11.791518531264494,2.1820334837189685,-2.897032102498028,0,64.71363354729449
XRT,State Street SPDR S&P Retail ETF,,-2.1063189568706124,-2.1608376030296252,7.792367161614933,4.883582089552243,,11.78416899974549,1.6313779937521655,99,59.153695059659135,-0.8326600630641506,-0.9252010966300388,8.050088552848432,77.2445805508577,64.54237916749884,-0.7779005960297373,1.559822348080003,-1.0691658119744227,0,64.54237916749884
XRX,Xerox Holdings Corporation,,-17.98715203426124,-23.4,-35.52188552188553,-53.743961352656996,,-75.88161209068011,-1.2886597938144284,1,1,-16.920112853540893,-22.432598459845988,-35.36772442676367,1,1,-56.24080362947728,-1.3581595272929354,-78.65482870705208,0,1
XSD,State Street SPDR S&P Semiconductor ETF,,1.0423634336677838,3.3112960218853313,11.136997639557354,27.25613394643548,,52.03388408957478,0.8736783528102513,89.30265691105704,95.31789100961365,2.356988682889114,4.6160415426017725,11.40271572705642,97.71935456254039,97.8663361777493,20.38700929776835,0.8026561810326984,34.55249622924216,0,98.43837749254122
XTN,State Street SPDR S&P Transportation ETF,,-4.316682375117812,4.584320593386219,17.66342141863699,19.366763552219428,,15.850736049298186,1.621621621621612,44.05085236713421,67.73596268923302,-3.0717817116301545,5.905143476127771,17.944743570323634,84.66236403590506,84.66236403590506,12.923497107449835,1.550072845122328,2.529813131946537,0,84.66236403590506